Semana,Producto_ID,State_ID,cluster,Demanda_uni_equil
9,1147,31.0,16,21.0
9,40217,31.0,22,212.0
9,30569,31.0,22,70.0
9,357,31.0,0,23.0
9,40447,26.0,22,4423.0
9,36598,26.0,22,1941.0
9,43038,26.0,22,882.0
9,3333,26.0,22,104.0
9,3977,28.0,22,112.0
9,31590,28.0,22,276.0
9,1687,19.0,22,186.0
8,49492,15.0,22,50.0
8,3319,14.0,22,14.0
8,5921,13.0,22,1141.0
9,35651,1.0,22,229137.0
9,1644,1.0,22,2709.0
9,35147,1.0,22,4822.0
9,43084,0.0,22,14933.0
9,33680,1.0,22,8389.0
9,44371,1.0,22,7528.0
9,30423,1.0,22,717.0
9,31500,0.0,22,2548.0
9,43198,0.0,22,840.0
9,44495,0.0,22,47.0
8,43388,4.0,22,589.0
8,43039,30.0,22,352.0
8,31423,22.0,22,6387.0
8,37570,25.0,22,251.0
8,32933,21.0,22,1451.0
8,33734,21.0,22,395.0
8,32815,21.0,22,56.0
8,6437,25.0,22,1301.0
8,37355,18.0,22,5.0
8,33261,21.0,22,53.0
8,44371,23.0,22,968.0
8,43316,23.0,22,360.0
8,32428,23.0,22,20.0
8,47611,8.0,22,3026.0
8,45527,4.0,22,10.0
8,33902,12.0,22,4268.0
8,30568,30.0,22,23.0
9,34768,32.0,22,44.0
9,35456,31.0,22,986.0
9,3333,2.0,22,2896.0
9,30572,2.0,22,4353.0
9,1145,26.0,22,4645.0
9,43000,28.0,22,691.0
9,32815,28.0,22,901.0
9,3333,27.0,22,980.0
9,3270,27.0,22,1977.0
9,42122,27.0,22,27.0
8,45294,15.0,22,1018.0
8,30252,22.0,22,196.0
8,31177,23.0,22,1248.0
9,3609,0.0,22,32.0
9,49988,1.0,22,200.0
9,37005,0.0,22,21313.0
9,8940,28.0,22,5878.0
8,43388,20.0,22,169.0
8,31717,25.0,22,7351.0
8,37210,18.0,22,214.0
8,36988,18.0,22,31.0
8,6177,21.0,22,153.0
8,36830,21.0,22,29.0
8,43361,22.0,22,43.0
8,33261,5.0,22,192.0
8,1182,12.0,16,0.0
8,31625,30.0,22,135.0
9,33871,16.0,22,215.0
9,35119,32.0,22,10.0
9,4259,6.0,22,1146.0
9,43058,6.0,22,28556.0
9,31471,6.0,22,11960.0
9,33871,20.0,22,90.0
9,32937,15.0,22,2968.0
9,37361,2.0,22,79240.0
9,1145,2.0,22,21801.0
9,31467,26.0,22,2157.0
9,6700,26.0,22,27.0
9,37574,28.0,22,527.0
9,30314,28.0,22,2010.0
9,37210,28.0,22,7.0
9,33871,0.0,22,2274.0
9,31310,1.0,22,2342.0
9,32959,0.0,22,3111.0
9,31782,1.0,22,28.0
8,33794,20.0,22,600.0
8,48689,20.0,22,186.0
8,31500,4.0,22,544.0
8,31393,4.0,22,0.0
8,7814,22.0,22,919.0
8,32872,23.0,22,559.0
8,632,18.0,29,479.0
8,43158,18.0,22,19.0
8,47886,25.0,22,311.0
8,31198,21.0,22,644.0
8,32872,2.0,22,53.0
8,8931,25.0,22,3990.0
8,6420,10.0,22,5.0
8,31580,5.0,22,639.0
9,43274,1.0,22,7316.0
9,31423,16.0,22,12715.0
9,4280,6.0,22,23264.0
9,1284,32.0,22,20464.0
9,40930,6.0,22,22008.0
9,1064,20.0,25,5968.0
9,42128,1.0,22,11059.0
9,47612,2.0,22,1927.0
9,43215,26.0,22,700.0
9,42437,19.0,22,1155.0
8,47612,20.0,22,741.0
8,31596,4.0,22,12.0
8,49734,22.0,22,75.0
8,30091,18.0,22,11.0
8,36194,5.0,22,17.0
9,42869,1.0,22,10973.0
9,43343,1.0,22,4049.0
9,5710,1.0,22,96.0
9,36005,0.0,22,72.0
9,33769,0.0,22,26.0
9,43161,0.0,22,6377.0
9,35728,0.0,22,10094.0
9,32639,0.0,22,24.0
9,7724,0.0,22,3830.0
8,30007,15.0,22,312.0
8,43160,15.0,22,203.0
8,35241,20.0,22,90.0
8,47886,4.0,22,546.0
8,43388,30.0,22,150.0
8,1182,22.0,16,24106.0
8,31513,25.0,22,257.0
8,31719,21.0,22,7085.0
8,5000,22.0,22,17549.0
8,42110,18.0,22,117.0
8,33262,21.0,22,165.0
8,48996,21.0,22,12809.0
8,43197,23.0,22,138.0
8,30236,23.0,22,264.0
8,35999,10.0,22,10.0
8,35131,16.0,22,4.0
9,35113,16.0,22,177.0
9,3919,6.0,22,1992.0
9,31719,15.0,22,9632.0
9,2233,31.0,22,7636.0
9,35305,31.0,22,15363.0
9,45447,1.0,22,12210.0
9,45294,1.0,22,2546.0
9,48029,1.0,22,830.0
9,1309,2.0,22,45352.0
9,715,2.0,22,77.0
9,40985,26.0,22,4448.0
9,30416,26.0,22,10.0
9,46716,27.0,22,255.0
8,205,2.0,20,366.0
8,34869,22.0,22,1612.0
9,32933,1.0,22,6904.0
9,35142,1.0,22,20405.0
9,35527,1.0,22,2273.0
9,36723,0.0,22,214.0
9,30551,0.0,22,921.0
9,34793,0.0,22,4386.0
9,36823,6.0,22,7105.0
9,30813,2.0,22,540.0
9,48303,2.0,22,2.0
9,33196,2.0,22,107.0
8,45567,4.0,22,528.0
8,43131,4.0,22,133.0
8,1169,22.0,22,3416.0
8,1182,25.0,16,11885.0
8,35147,21.0,22,532.0
8,5345,21.0,22,97.0
8,5345,23.0,22,505.0
8,30215,18.0,22,202.0
8,30423,22.0,22,132.0
8,35525,22.0,22,240.0
8,43039,25.0,22,3199.0
8,43361,21.0,22,56.0
8,43274,23.0,22,25.0
8,5434,23.0,22,78.0
8,32936,2.0,22,209.0
8,43230,15.0,22,242.0
8,35141,10.0,22,1163.0
8,30423,5.0,22,628.0
8,33260,12.0,22,37.0
8,42227,10.0,22,2070.0
8,31277,16.0,22,7.0
9,43316,0.0,22,12098.0
9,1232,16.0,25,20205.0
9,48419,16.0,22,1751.0
9,1644,6.0,22,534.0
9,31720,32.0,22,363.0
9,37569,32.0,22,258.0
9,35072,2.0,22,1.0
9,33672,26.0,22,82.0
9,30252,19.0,22,114.0
8,37057,30.0,22,612.0
8,1644,15.0,22,340.0
8,35785,0.0,22,0.0
9,40886,1.0,22,16202.0
9,31184,0.0,22,3597.0
9,37581,0.0,22,9323.0
9,30236,1.0,22,2363.0
9,35244,1.0,22,876.0
9,32642,1.0,22,391.0
9,37374,0.0,22,67.0
9,40931,0.0,22,8302.0
9,30548,0.0,22,1593.0
9,7340,0.0,22,400.0
9,36440,0.0,22,2310.0
8,8865,20.0,22,207.0
8,34211,8.0,22,4695.0
8,35728,20.0,22,1440.0
8,45527,20.0,22,82.0
8,43062,20.0,22,228.0
8,3919,25.0,22,774.0
8,5328,21.0,22,4210.0
8,43156,22.0,22,901.0
8,44371,25.0,22,1253.0
8,48912,25.0,22,163.0
8,31512,23.0,22,307.0
8,32860,2.0,22,118.0
8,131,25.0,28,2676.0
8,33902,10.0,22,3182.0
8,47840,30.0,22,2.0
8,1112,30.0,22,256.0
8,48029,30.0,22,0.0
9,47124,16.0,22,109.0
9,9217,16.0,22,122.0
9,43067,16.0,22,2442.0
9,48077,6.0,22,1491.0
9,41938,20.0,22,10343.0
9,1129,15.0,1,6574.0
9,1242,15.0,16,23133.0
9,3631,31.0,22,1466.0
9,49735,20.0,22,538.0
9,5277,2.0,22,132.0
9,31690,28.0,22,88.0
9,42434,28.0,22,2355.0
8,4270,30.0,22,2017.0
8,43070,30.0,22,15.0
8,4468,20.0,22,16.0
8,4774,22.0,22,7.0
8,43279,23.0,22,127.0
9,33382,1.0,22,27.0
9,42110,0.0,22,18.0
9,34210,1.0,22,26993.0
9,48345,1.0,22,6490.0
9,30007,1.0,22,2662.0
9,34851,1.0,22,4466.0
9,36398,26.0,22,1190.0
9,37159,19.0,22,67220.0
8,43341,8.0,22,454.0
8,43195,30.0,22,5.0
8,1687,22.0,22,7117.0
8,1212,23.0,22,5681.0
8,1216,18.0,22,11922.0
8,34264,25.0,22,1572.0
8,35142,25.0,22,1620.0
8,31514,21.0,22,208.0
8,43335,23.0,22,207.0
8,31309,22.0,22,2634.0
8,30551,22.0,22,489.0
8,132,3.0,28,877.0
8,40640,18.0,22,268.0
8,37057,10.0,22,257.0
8,36091,10.0,22,13.0
9,40217,32.0,22,2549.0
9,43064,32.0,22,954.0
9,48421,6.0,22,7626.0
9,43316,6.0,22,4569.0
9,30572,20.0,22,670.0
9,48421,31.0,22,540.0
9,5434,20.0,22,90.0
9,5380,2.0,22,20511.0
9,1109,26.0,22,6972.0
9,1144,26.0,22,1021.0
9,1284,27.0,22,45582.0
9,35635,27.0,22,118.0
9,32303,19.0,22,4441.0
9,35527,19.0,22,276.0
8,6507,0.0,22,42.0
8,43219,20.0,22,0.0
8,34616,22.0,22,2066.0
8,43350,5.0,22,19526.0
9,641,1.0,22,23119.0
9,1643,1.0,22,637.0
9,40217,1.0,22,3228.0
9,36969,0.0,22,63.0
9,43018,1.0,22,1553.0
9,35526,1.0,22,335.0
9,36940,0.0,22,0.0
9,33672,0.0,22,167.0
9,35753,0.0,22,9.0
9,36561,0.0,22,2880.0
9,44285,26.0,22,162.0
8,30554,23.0,22,993.0
8,35455,22.0,22,394.0
8,45449,25.0,22,383.0
8,1146,18.0,22,12511.0
8,36536,18.0,22,39.0
8,35241,22.0,22,31.0
8,34794,25.0,22,1212.0
8,34794,21.0,22,3246.0
8,33262,23.0,22,93.0
8,33189,4.0,22,3.0
8,36309,30.0,22,6.0
9,30214,16.0,22,654.0
9,36024,0.0,22,83.0
9,40217,14.0,22,1087.0
9,32873,31.0,22,666.0
9,43038,2.0,22,2236.0
9,30235,2.0,22,1749.0
9,31596,2.0,22,367.0
9,2233,26.0,22,17478.0
9,43147,26.0,22,761.0
9,33196,26.0,22,96.0
9,35107,27.0,22,312.0
9,43179,19.0,22,28436.0
8,36410,30.0,22,1759.0
8,36946,13.0,22,609.0
9,32819,1.0,22,27378.0
9,37272,0.0,22,7411.0
9,34054,1.0,22,2226.0
9,33300,0.0,22,12158.0
9,37426,0.0,22,11.0
8,34469,15.0,22,170.0
8,43204,20.0,22,374.0
8,35141,25.0,22,1766.0
8,4910,23.0,22,2071.0
8,1309,21.0,22,5631.0
8,30548,18.0,22,1720.0
8,43180,22.0,22,1363.0
8,43192,22.0,22,178.0
8,35148,18.0,22,648.0
8,43215,18.0,22,144.0
8,43388,18.0,22,39.0
8,43197,25.0,22,122.0
8,43343,25.0,22,322.0
8,35740,25.0,22,17.0
8,31184,21.0,22,1051.0
8,3526,2.0,22,117.0
8,35147,10.0,22,222.0
8,31473,5.0,22,2372.0
8,635,30.0,25,155.0
9,1182,16.0,16,42806.0
9,1309,32.0,22,6121.0
9,72,32.0,6,2083.0
9,35651,6.0,22,28827.0
9,1129,20.0,1,8018.0
9,43064,20.0,22,1525.0
9,2230,1.0,22,8627.0
9,37187,2.0,22,34.0
9,32815,2.0,22,280.0
9,45182,2.0,22,29.0
9,47886,2.0,22,380.0
9,41843,26.0,22,3940.0
9,1284,28.0,22,57239.0
9,715,27.0,22,52.0
9,43207,19.0,22,34622.0
9,32642,2.0,22,114.0
9,35148,19.0,22,688.0
9,49860,19.0,22,32.0
9,35439,27.0,22,34.0
9,35439,2.0,22,68.0
9,32311,10.0,22,30140.0
9,41921,10.0,22,166.0
9,5376,7.0,22,7465.0
9,37402,15.0,22,4.0
9,32280,21.0,22,45.0
9,30416,8.0,22,40.0
9,34469,29.0,22,316.0
9,3977,26.0,22,8.0
9,5917,29.0,22,190.0
9,1145,16.0,22,2902.0
9,33736,5.0,22,2283.0
9,30416,11.0,22,1892.0
9,37374,11.0,22,55.0
9,43052,5.0,22,7887.0
9,40930,12.0,22,10380.0
9,43040,24.0,22,2408.0
9,34867,11.0,22,967.0
9,32953,5.0,22,2761.0
9,43186,9.0,22,8733.0
9,3718,9.0,22,2158.0
9,1238,9.0,29,600.0
9,33260,13.0,22,63.0
9,31484,3.0,22,102.0
9,32962,3.0,22,378.0
9,1129,10.0,1,5452.0
9,35131,6.0,22,11.0
9,40985,16.0,22,1857.0
9,5223,16.0,22,79.0
9,5434,3.0,22,337.0
9,37005,31.0,22,561.0
9,30916,6.0,22,1103.0
9,31298,4.0,22,3165.0
9,8864,28.0,22,109.0
9,47840,8.0,22,25421.0
9,145,13.0,10,484.0
9,1109,24.0,22,6516.0
9,36883,17.0,22,19.0
9,35631,29.0,22,0.0
9,32393,8.0,22,2059.0
9,43075,8.0,22,1438.0
9,30091,15.0,22,0.0
9,30554,15.0,22,224.0
9,43345,4.0,22,1321.0
9,43361,4.0,22,62.0
9,43192,30.0,22,117.0
9,35305,22.0,22,31217.0
9,31471,22.0,22,1374.0
9,43196,22.0,22,337.0
9,1112,25.0,22,1446.0
9,37360,23.0,22,2929.0
9,42434,29.0,22,3378.0
9,43065,29.0,22,4520.0
9,49028,2.0,22,21750.0
9,32278,19.0,22,47.0
9,43210,10.0,22,9274.0
9,32799,10.0,22,16.0
9,35977,11.0,22,53.0
9,31201,11.0,22,22.0
9,45299,7.0,22,3.0
9,72,9.0,6,359.0
9,49989,17.0,22,31.0
9,46101,17.0,22,41.0
9,43257,3.0,22,4291.0
9,36321,2.0,22,1393.0
9,36337,2.0,22,751.0
9,1348,15.0,22,1.0
9,49754,22.0,22,12.0
9,30235,19.0,22,168.0
9,49028,10.0,22,9700.0
9,32953,27.0,22,232.0
9,37427,5.0,22,4824.0
9,6645,7.0,22,57.0
9,43251,7.0,22,1109.0
9,43186,7.0,22,4516.0
9,35484,13.0,22,8298.0
9,36722,9.0,22,27.0
9,2233,9.0,22,3452.0
9,35119,3.0,22,8547.0
9,44829,16.0,22,254.0
9,6437,16.0,22,809.0
9,30187,16.0,22,1115.0
9,34802,6.0,22,4534.0
9,33267,6.0,22,78.0
9,36978,6.0,22,384.0
9,30549,4.0,22,2521.0
9,37426,4.0,22,121.0
9,412,4.0,16,4065.0
9,35131,4.0,22,5.0
9,37057,17.0,22,895.0
9,5223,17.0,22,45.0
9,31467,15.0,22,249.0
9,43174,8.0,22,137.0
9,43377,8.0,22,276.0
9,43212,15.0,22,72.0
9,45447,15.0,22,663.0
9,36304,2.0,22,1045.0
9,43082,4.0,22,63.0
9,35303,25.0,22,16582.0
9,31582,23.0,22,242.0
9,35144,23.0,22,109.0
9,30531,21.0,22,9315.0
9,1187,21.0,22,134.0
9,5354,21.0,22,371.0
9,30415,22.0,22,265.0
9,36639,29.0,22,0.0
9,3977,8.0,22,281.0
9,43377,2.0,22,1380.0
9,43083,19.0,22,55.0
9,1643,27.0,22,16.0
9,37360,2.0,22,1832.0
9,43121,10.0,22,4372.0
9,36854,7.0,22,22.0
9,49765,9.0,22,432.0
9,36151,9.0,22,983.0
9,46076,17.0,22,230.0
9,49994,14.0,22,75.0
9,32999,6.0,22,372.0
9,36191,16.0,22,1.0
9,36734,2.0,22,4.0
9,46250,17.0,22,254.0
9,43360,10.0,22,8.0
9,34255,28.0,22,132.0
9,35241,11.0,22,263.0
9,34056,12.0,22,248.0
9,40886,24.0,22,757.0
9,2233,7.0,22,27858.0
9,34226,13.0,22,490.0
9,30552,13.0,22,1836.0
9,43068,9.0,22,5060.0
9,43074,7.0,22,66.0
9,35142,13.0,22,1129.0
9,6469,24.0,22,1743.0
9,34210,24.0,22,2567.0
9,33262,24.0,22,81.0
9,31518,6.0,22,20.0
9,46876,3.0,22,11666.0
9,8865,14.0,22,116.0
9,49988,16.0,22,11.0
9,6490,31.0,22,590.0
9,31513,31.0,22,93.0
9,34617,8.0,22,1191.0
9,30415,20.0,22,234.0
9,72,20.0,6,573.0
9,34053,15.0,22,7533.0
9,1700,15.0,22,1201.0
9,43189,8.0,22,153.0
9,202,30.0,20,3029.0
9,43065,30.0,22,1184.0
9,31593,4.0,22,0.0
9,43065,22.0,22,3108.0
9,35106,22.0,22,1284.0
9,42869,22.0,22,650.0
9,30236,22.0,22,408.0
9,1109,25.0,22,19433.0
9,45143,25.0,22,10954.0
9,1120,23.0,22,1492.0
9,30214,21.0,22,336.0
9,8863,21.0,22,287.0
9,73,29.0,11,1038.0
9,48419,8.0,22,1007.0
9,32132,2.0,22,30.0
9,35711,5.0,22,5164.0
9,135,7.0,28,752.0
9,47957,7.0,22,232.0
9,43346,16.0,22,7.0
9,36764,2.0,22,43.0
9,36339,2.0,22,108.0
9,33678,29.0,22,79.0
9,34865,10.0,22,19707.0
9,5350,29.0,22,502.0
9,32937,5.0,22,5765.0
9,43344,5.0,22,1268.0
9,35113,5.0,22,116.0
9,43343,12.0,22,732.0
9,43316,24.0,22,5925.0
9,33872,24.0,22,153.0
9,4280,7.0,22,5745.0
9,123,7.0,20,2310.0
9,42086,9.0,22,2638.0
9,43246,7.0,22,2794.0
9,31471,13.0,22,5114.0
9,32962,9.0,22,1878.0
9,37361,7.0,22,257.0
9,890,9.0,16,202.0
9,37356,3.0,22,2.0
9,34785,3.0,22,10655.0
9,34865,3.0,22,13393.0
9,35632,31.0,22,186.0
9,49736,3.0,22,60.0
9,32939,16.0,22,196.0
9,6507,6.0,22,4548.0
9,45295,26.0,22,242.0
9,7829,17.0,22,170.0
9,44859,20.0,22,45.0
9,630,20.0,1,50.0
9,33779,15.0,22,0.0
9,3894,20.0,22,1164.0
9,36301,2.0,22,570.0
9,34785,20.0,22,4215.0
9,36191,22.0,22,6.0
9,40886,23.0,22,313.0
9,1112,21.0,22,2296.0
9,45143,21.0,22,8380.0
9,36537,8.0,22,864.0
9,36143,11.0,22,1102.0
9,1899,7.0,22,258.0
9,43037,9.0,22,8816.0
9,30189,7.0,22,165.0
9,48232,17.0,22,0.0
9,36335,2.0,22,493.0
9,34785,10.0,22,11190.0
9,45527,27.0,22,40.0
9,30554,28.0,22,34.0
9,30252,5.0,22,685.0
9,32959,11.0,22,386.0
9,45182,10.0,22,12.0
9,8865,12.0,22,493.0
9,34206,24.0,22,12070.0
9,48709,10.0,22,668.0
9,1212,7.0,22,4051.0
9,7724,9.0,22,949.0
9,1182,13.0,16,7289.0
9,1182,24.0,16,1655.0
9,972,3.0,22,20733.0
9,42616,3.0,22,59.0
9,43246,16.0,22,1036.0
9,43345,6.0,22,922.0
9,33678,31.0,22,54.0
9,6420,31.0,22,1.0
9,4245,4.0,22,4903.0
9,30552,4.0,22,730.0
9,8865,28.0,22,59.0
9,42225,8.0,22,749.0
9,30190,17.0,22,37.0
9,1643,15.0,22,174.0
9,43038,15.0,22,2074.0
9,44859,4.0,22,107.0
9,45449,15.0,22,600.0
9,34264,20.0,22,712.0
9,43196,20.0,22,157.0
9,972,22.0,22,7474.0
9,5376,25.0,22,2187.0
9,32936,22.0,22,1350.0
9,31690,29.0,22,776.0
9,36940,29.0,22,0.0
9,35453,8.0,22,2292.0
9,30314,8.0,22,3670.0
9,6476,2.0,22,838.0
9,36823,5.0,22,5921.0
9,48346,9.0,22,335.0
9,6177,14.0,22,304.0
9,37011,27.0,22,146.0
9,30191,29.0,22,88.0
9,43084,8.0,22,5064.0
9,43136,29.0,22,1119.0
9,34255,10.0,22,13465.0
9,43348,28.0,22,90.0
9,41938,10.0,22,8043.0
9,36988,5.0,22,20.0
9,8864,11.0,22,559.0
9,43074,11.0,22,3628.0
9,43134,24.0,22,836.0
9,1187,7.0,22,153.0
9,43201,9.0,22,8543.0
9,635,7.0,25,334.0
9,35106,7.0,22,1217.0
9,43200,7.0,22,5264.0
9,43121,9.0,22,8034.0
9,30549,13.0,22,2018.0
9,37569,9.0,22,509.0
9,31500,13.0,22,82.0
9,35635,6.0,22,145.0
9,43201,6.0,22,37.0
9,3144,14.0,22,2270.0
9,32204,3.0,22,1406.0
9,32933,6.0,22,1965.0
9,43192,16.0,22,356.0
9,35897,3.0,22,29.0
9,3526,31.0,22,405.0
9,42227,31.0,22,147.0
9,43040,4.0,22,2240.0
9,1126,13.0,1,158.0
9,45294,27.0,22,111.0
9,35147,15.0,22,141.0
9,32819,20.0,22,283.0
9,34053,30.0,22,4626.0
9,8865,30.0,22,337.0
9,44088,8.0,22,2.0
9,34894,20.0,22,113.0
9,43156,30.0,22,195.0
9,43203,30.0,22,106.0
9,1309,22.0,22,17592.0
9,34056,22.0,22,6.0
9,2233,25.0,22,49922.0
9,37187,29.0,22,17.0
9,34915,19.0,22,8.0
9,30190,2.0,22,897.0
9,32933,2.0,22,694.0
9,43350,11.0,22,4127.0
9,30573,17.0,22,1850.0
9,46116,17.0,22,3446.0
9,46298,17.0,22,2575.0
9,36710,7.0,22,1022.0
9,35973,6.0,22,18.0
9,34894,3.0,22,220.0
9,306,6.0,24,148.0
9,37149,2.0,22,42.0
9,43196,26.0,22,73.0
9,35247,26.0,22,26.0
9,30375,28.0,22,110.0
9,43061,5.0,22,4535.0
9,43198,11.0,22,904.0
9,34892,12.0,22,3972.0
9,36537,12.0,22,5826.0
9,32962,24.0,22,473.0
9,36289,9.0,22,504.0
9,1144,7.0,22,3942.0
9,31625,7.0,22,72.0
9,43161,24.0,22,99.0
9,35072,3.0,22,5.0
9,7724,3.0,22,457.0
9,6490,16.0,22,1721.0
9,42225,16.0,22,5.0
9,35526,6.0,22,2161.0
9,43246,31.0,22,251.0
9,32639,31.0,22,3.0
9,34348,6.0,22,1152.0
9,43190,27.0,22,919.0
9,35632,19.0,22,655.0
9,30187,24.0,22,376.0
9,779,0.0,22,28.0
9,32940,15.0,22,738.0
9,31580,15.0,22,103.0
9,123,20.0,20,205.0
9,30235,15.0,22,123.0
9,33672,15.0,22,5.0
9,45112,15.0,22,6.0
9,5350,20.0,22,265.0
9,35148,20.0,22,858.0
9,8931,22.0,22,1641.0
9,35651,22.0,22,12837.0
9,43200,22.0,22,962.0
9,34768,23.0,22,10.0
9,32961,23.0,22,18.0
9,32845,23.0,22,70.0
9,5277,21.0,22,84.0
9,30572,22.0,22,0.0
9,36003,22.0,22,16.0
9,7814,25.0,22,1935.0
9,2233,18.0,22,56917.0
9,32934,29.0,22,2468.0
9,1120,8.0,22,12913.0
9,35525,8.0,22,336.0
9,43380,19.0,22,22.0
9,32642,19.0,22,28.0
9,36002,5.0,22,10.0
9,35785,5.0,22,2.0
9,48557,11.0,22,1374.0
9,36274,7.0,22,3955.0
9,48246,17.0,22,599.0
9,36005,6.0,22,0.0
9,1277,6.0,1,7.0
9,46256,17.0,22,20.0
9,32283,21.0,22,45.0
9,43389,22.0,22,40.0
9,49860,29.0,22,64.0
9,34054,10.0,22,15067.0
9,46876,10.0,22,13191.0
9,43083,27.0,22,15.0
9,3977,16.0,22,64.0
9,30252,16.0,22,14.0
9,31519,11.0,22,8.0
9,43039,12.0,22,3420.0
9,36004,12.0,22,3.0
9,35241,12.0,22,388.0
9,5710,12.0,22,24.0
9,1212,13.0,22,7600.0
9,43061,13.0,22,156.0
9,6437,7.0,22,895.0
9,48421,24.0,22,1194.0
9,34802,24.0,22,1410.0
9,6469,3.0,22,57121.0
9,43068,3.0,22,18032.0
9,49986,14.0,22,176.0
9,48029,3.0,22,713.0
9,32290,6.0,22,56.0
9,48345,6.0,22,883.0
9,43039,3.0,22,2160.0
9,32872,16.0,22,215.0
9,4910,24.0,22,477.0
9,34053,17.0,22,3885.0
9,6437,29.0,22,861.0
9,32204,4.0,22,1375.0
9,31089,24.0,22,352.0
9,34078,9.0,22,249.0
9,43343,15.0,22,155.0
9,32953,4.0,22,1569.0
9,40640,15.0,22,701.0
9,35307,4.0,22,57.0
9,43136,15.0,22,1458.0
9,47068,20.0,22,814.0
9,30007,20.0,22,167.0
9,33261,4.0,22,116.0
9,48996,30.0,22,1088.0
9,1125,22.0,1,52341.0
9,30415,25.0,22,1078.0
9,30568,25.0,22,395.0
9,32873,22.0,22,612.0
9,1120,29.0,22,4071.0
9,43364,2.0,22,496.0
9,5337,27.0,22,106.0
9,35072,26.0,22,0.0
9,43210,5.0,22,26308.0
9,33902,9.0,22,2677.0
9,49997,17.0,22,13.0
9,43306,24.0,22,18.0
9,47612,6.0,22,729.0
9,328,3.0,3,341.0
9,32815,8.0,22,1295.0
9,43083,29.0,22,46.0
9,43202,29.0,22,52.0
9,32642,29.0,22,14.0
9,43192,28.0,22,111.0
9,33672,10.0,22,213.0
9,35309,11.0,22,39587.0
9,37187,7.0,22,298.0
9,43204,7.0,22,11015.0
9,5380,9.0,22,3865.0
9,5200,7.0,22,4040.0
9,30415,24.0,22,46.0
9,3919,24.0,22,479.0
9,49860,9.0,22,15.0
9,43062,24.0,22,132.0
9,43038,6.0,22,409.0
9,48578,6.0,22,36.0
9,42869,3.0,22,1758.0
9,42616,14.0,22,6.0
9,145,14.0,10,936.0
9,37577,14.0,22,132.0
9,34264,31.0,22,203.0
9,35142,31.0,22,843.0
9,35527,31.0,22,40.0
9,34851,31.0,22,138.0
9,43038,3.0,22,961.0
9,43227,3.0,22,266.0
9,42437,3.0,22,460.0
9,31309,16.0,22,1369.0
9,5350,16.0,22,285.0
9,40217,8.0,22,3039.0
9,31582,17.0,22,14.0
9,43070,24.0,22,889.0
9,45293,28.0,22,351.0
9,1216,15.0,22,6522.0
9,30235,4.0,22,612.0
9,35142,8.0,22,1177.0
9,35999,4.0,22,3.0
9,43083,4.0,22,80.0
9,1120,22.0,22,6511.0
9,30554,22.0,22,412.0
9,141,25.0,10,1348.0
9,6469,23.0,22,17704.0
9,31298,23.0,22,340.0
9,30415,21.0,22,732.0
9,1687,18.0,22,1395.0
9,35614,19.0,22,70.0
9,1109,29.0,22,8848.0
9,36536,2.0,22,6079.0
9,36709,7.0,22,83.0
9,2817,7.0,22,0.0
9,35729,17.0,22,71.0
9,31497,3.0,22,14.0
9,49769,3.0,22,812.0
9,34901,3.0,22,21.0
9,48695,3.0,22,36.0
9,49738,4.0,22,68.0
9,35739,4.0,22,3.0
9,33680,29.0,22,542.0
9,43196,29.0,22,67.0
9,31187,10.0,22,100.0
9,5380,28.0,22,1624.0
9,30249,10.0,22,477.0
9,30575,11.0,22,3081.0
9,35244,11.0,22,395.0
9,4245,7.0,22,3517.0
9,34768,9.0,22,16.0
9,35119,9.0,22,75.0
9,43255,7.0,22,44.0
9,1187,6.0,22,33.0
9,41938,3.0,22,40588.0
9,35305,3.0,22,102649.0
9,32864,6.0,22,26.0
9,5200,16.0,22,9092.0
9,33265,14.0,22,42.0
9,42453,31.0,22,578.0
9,303,31.0,26,75.0
9,35107,4.0,22,4080.0
9,49769,4.0,22,1527.0
9,45296,26.0,22,272.0
9,32962,15.0,22,257.0
9,34616,15.0,22,695.0
9,47611,20.0,22,1096.0
9,34786,20.0,22,6223.0
9,43377,20.0,22,375.0
9,43212,4.0,22,0.0
9,6437,22.0,22,777.0
9,48891,25.0,22,0.0
9,32872,21.0,22,455.0
9,33871,19.0,22,89.0
9,48419,29.0,22,207.0
9,37427,29.0,22,185.0
9,43204,29.0,22,122.0
9,3894,27.0,22,190.0
9,31089,2.0,22,1233.0
9,36000,19.0,22,0.0
9,41921,11.0,22,16.0
9,31583,7.0,22,22.0
9,46122,17.0,22,6136.0
9,303,3.0,26,1319.0
9,36948,6.0,22,74.0
9,1156,21.0,1,558.0
9,36991,21.0,22,9.0
9,33262,27.0,22,42.0
9,31506,29.0,22,1208.0
9,30554,29.0,22,100.0
9,48421,10.0,22,733.0
9,34226,5.0,22,820.0
9,46716,5.0,22,1279.0
9,43197,11.0,22,18824.0
9,31584,12.0,22,906.0
9,45111,7.0,22,28.0
9,43060,7.0,22,5757.0
9,43279,13.0,22,1365.0
9,43223,6.0,22,189.0
9,43307,3.0,22,120763.0
9,1145,14.0,22,6374.0
9,45496,14.0,22,55.0
9,33265,6.0,22,86.0
9,31575,6.0,22,126.0
9,43335,3.0,22,486.0
9,33244,8.0,22,71.0
9,30235,17.0,22,1.0
9,1242,17.0,16,2156.0
9,1309,17.0,22,467.0
9,32275,15.0,22,54.0
9,43192,15.0,22,350.0
9,43136,8.0,22,1308.0
